Final Portfolio Value
33411.153958353934
33193.29957903532
20698.373975438655
48337.275692812706
15926.840059432036
98000.86935291636
37285.694812802576
82483.009600849
34211.32373626755
28454.519692152273
44515.67769840675
45180.97194843422
27761.679679155313
45029.145009812426
147885.6308538127
19887.070245073057
32692.073175810594
14026.267530080851
44857.47402316831
38708.43311524568
19006.63408350324
78918.45531932983
15816.2734594333
63336.87738347632
25467.615335041995
60587.49879806051
35924.59290471704
52702.68316805239
22831.407429669827
27959.28850015339
30754.616125682114
16875.76111645115
46586.00583720392
30313.424979789277
31777.14695868832
43786.43019152079
125134.38618614168
41295.788611375705
56032.89027150656
104124.63083668448
89758.53033361869
39556.58789985313
36079.66906062102
39665.84141879418
69386.3159869095
177754.57731505577
28606.605582727927
22236.667185580216
15533.651789215968
32961.75676024424
16883.035564655936
49529.94481651959
20443.883092506767
45881.7537220155
67384.77131764387
39206.55389687758
23534.20884822918
14402.824039031853
11014.999456527827
42032.30324170662
23392.85926552079
18219.428725335543
38555.134092210894
39106.2658202348
34216.353805062536
43414.71841393922
79608.33040680108
30650.096850623435
44227.95963752068
20193.52667511547
42623.27608402388
50997.394859930435
25725.914321621716
20210.338864832505
22235.83441003985
32769.43827142175
40244.063978698854
26830.115739714194
18452.41803628638
44763.24207769439
54402.800016559224
25430.798957059276
78048.30693422449
16281.099037892753
58948.72988038648
160975.6111167192
52795.97117349577
107975.1836531426
93431.5285447693
59627.298641487396
39930.94006141161
94366.44130369532
34980.76845929041
27937.38589762539
148608.45733357518
94850.46336367354
33440.69051312485
65977.3881307959
58723.47637823887
61748.24214227854
23016.55918121321
14487.507379231656
66528.1605664188
50521.607536142634
18920.987327935763
16208.650753095333
21043.476765542644
47141.32802909809
36863.83431518705
43892.20341052499
39605.52977201465
91544.47325319158
38258.65126625482
24276.89033919598
27904.10511147708
27779.069594305165
59062.40769746606
15140.414545804895
30861.506548031848
50093.484528536115
44632.89897224864
31460.6779490116
22600.5913172276
118804.63743803263
58730.107739596475
40849.38801075463
52207.07783560926
83744.73304221033
35519.598508239294
33876.24866873944
34897.98796827581
23267.96644589244
38474.73597853289
13690.06081639868
55591.228543874946
64022.243099293955
57992.68121658067
42323.57327804258
33778.93427475861
26839.11528868682
93482.86709056822
57412.25315555747
70393.16168076302
67112.23496063982
74047.92811127633
22593.491171014048
53533.67982964563
25158.802475011562
39165.338130620854
37014.60904117753
86061.96325230614
44417.045550049275
27280.815875563138
76000.3550206983
179124.1401708742
159489.64818764877
36008.87593389935
31148.700848204113
33778.3879919416
25241.24244949884
69269.85709978937
32920.05159983426
53322.968338541556
22279.900932498233
38271.14728257191
26148.699685307776
107646.1529710261
18015.404380150576
21021.17531717738
60155.818250488104
40324.04435707375
34170.02099010294
28153.563389544986
24590.607956137548
100428.04954988041
34488.442500261495
33673.57212608174
50221.24078539024
49084.997544084516
56150.6672123273
65740.192359665
54184.25973510017
47433.517277870655
59709.05726822975
80172.09981585632
38728.5860464001
27224.669355727594
24359.19361946113
40240.68762134875
25196.711910200425
63508.0437978682
6787.803554142907
52840.14154402691
60574.6481328359
73249.59729104763
30614.931369295748
77421.54908947542
42189.64207711134
51510.074838025
74041.36794483711
12381.532205478306
76742.75547802413
24643.62850822935
69118.7648316787
49687.930987557476
54933.24716890406
69238.87785181044
23235.97190705994
31415.20097024212
91710.4361185399
42507.38930670762
59611.18195183592
33859.994999032206
61520.04331611274
95876.72906002805
31460.361905303635
64112.072260017856
16512.83038463351
39153.918226596
45991.825883890255
61866.2971317514
27007.24768226565
18851.13607483956
63186.920130556005
32776.36056528421
28056.56250727994
36320.08135914295
42493.04303829677
26102.899703817875
45474.5490795879
22494.205226515223
14522.17895861116
48627.07628625312
18580.07152836898
22594.436415343123
20635.900519481595
44078.4140564374
57475.71149875809
81036.54254340021
26424.745067186734
30702.470096560864
48612.65108061788
17150.04452244099
21221.438832174834
49656.60971637968
27196.59983659635
42003.03272900529
102946.26450229496
43621.50014290056
20401.41408014956
76004.63158187734
51469.88686984728
31802.43215014444
48934.97320229488
26120.094070834286
84228.67824465568
21716.57427666803
16292.71680424326
67586.98580584927
14297.222874802132
88241.50677809284
30992.454962740125
27031.008577902412
84366.93928936396
19549.984130173958
77983.40273638509
43021.55126743775
74926.89632562846
125697.34226735152
54511.20533271599
42456.890339215824
36983.470141991274
95655.6776544173
58998.88821277044
16157.169940195825
31970.58866405244
34655.876315618094
26399.276468691525
72007.9440277887
111690.95649673977
37541.63405892406
36015.27892708041
17983.76851268427
28213.76754709524
22763.987061547094
31535.77621478347
85443.00141240144
11929.917949759203
23969.14682574417
11426.229449278822
131380.95344529892
40917.10913610287
49532.95757088295
97800.20838199538
32296.151686398174
52844.174040466416
30685.25924215285
58169.750300057036
65721.57568289957
37483.298695963626
44678.759285273816
13738.527846055804
46119.34661854409
22445.927970110813
26305.096425446685
43483.15830299932
20555.54231330175
89418.53728654313
63295.94413381972
11860.244762177523
128085.54284935392
13648.002430968203
31893.621817846357
16963.869866408644
37992.54717609663
17820.452434772145
51020.974470887035
41703.23494411874
21531.72265221443
23540.52902806433
22254.48937875578
26014.98304735078
40952.7459693186
84837.534819001
53172.87125424136
50897.376557864496
21652.15193854127
66263.19703651166
63800.08293581019
30829.683164716585
11308.19148278826
22231.788697826083
21970.375576873343
40136.12953565703
52168.57183146348
28162.275674151664
68289.46968033408
43279.57107182934
28130.075116238542
24960.618357589858
28506.346651283682
66713.62067217258
95645.68456454492
18788.277526570444
56348.23353085886
20988.74904198554
34827.08864371156
34043.6230499385
27036.2835451012
46665.118855899265
61249.89730503863
58000.44392008546
66364.96387939311
29967.602864182998
14466.233158238567
31658.524786979084
36299.12626075334
25731.505916002916
32574.769000449054
17134.63971566256
25906.73232991965
29597.51662768175
65528.14347790043
21283.205259113012
24518.28715856809
28582.853798845845
35307.13624363308
18462.756499717558
40063.52995832187
52062.77086514189
42024.76863490236
68276.03253722636
18537.16571353258
111500.41376889375
41279.40714329763
18650.308177864747
57693.791796377045
33672.242096641006
19570.410945358337
24906.84796013255
35106.63133052417
22729.29329498594
76262.93403941154
42549.97875683636
65150.294474635884
38980.46959621742
58501.26368180937
44019.79818420941
80225.1932687844
109881.00857827802
22616.425746449768
28094.195858826573
23320.095518957412
94144.7993183118
72852.283986767
103919.4078086016
77250.57174753246
67784.91623849557
16978.310271795788
57034.03864023491
28778.004110815917
70538.71770242973
60921.3920132552
19927.998049059865
16290.622789382043
26502.160804445775
30522.84262686625
20142.599193740734
29174.491139914073
27677.580624225622
15605.891591920295
50737.037198449674
37910.51987696361
17402.685105121065
72861.29128812494
95746.65027144553
33412.31377543208
34096.75424566713
64735.905852200754
14960.13955787897
72949.10202049853
50482.39311088893
113635.92841860781
23285.278010537724
94820.73295234355
31197.95147055218
36412.8977016596
59081.46180747682
40033.03310871325
45021.35804221203
94541.96491373713
35082.71782560903
23803.270624251432
23473.66223790017
58951.786470106286
104528.066817068
34627.88330319444
43722.99492730046
18025.57782917436
19995.277959763684
22602.470791235908
42854.76539830166
31379.487122247752
44511.947722118486
18087.413855051807
16142.542118014713
33527.42600341601
42261.95111182891
31079.417506165344
99474.91517887401
31580.41002984704
39010.00309951625
37827.56834417398
40859.99760037234
47527.74174974508
7282.603540501682
25784.558459383334
49740.63052086569
51737.68606629095
64578.43464308602
120531.28658583303
86767.61342868087
20712.85455561678
49075.397555324074
21148.747082644084
52246.84518140554
99837.72234923656
18925.067126612652
41362.18121208156
67071.63197296973
39687.33357661023
69895.44944633711
17558.75102900463
32913.98518832638
39225.13199744818
22749.189880975977
53998.53082156208
17027.14010145598
35132.180423547055
30755.413265996587
18664.42854336641
52161.53503715212
45055.43458962764
70679.40422458186
56553.4555193071
46742.69997011472
13099.681560321276
18217.788637267488
67063.9168272397
21631.53153279695
17359.5900393633
132462.07792359928
36432.94657432662
37795.24644168966
57185.70099728207
29525.524715933774
61425.38000681085
48230.68960062775
34055.149759732194
85318.06088455244
37520.284477655776
23436.33213208254
78934.3326252875
25325.140179798596
76783.72822273904
46654.641285592734
35243.713979060776
43620.84888860158
50192.63345146226
22813.478450748622
36569.69751840692
23173.996431120235
60482.582813641966
33433.883626568844
42109.662771298375
70949.34881651093
33641.179697592044
28875.18676362645
65028.722964966604
113491.31440952604
48732.51698860532
17235.620373679005
60421.08317840402
33446.06517799023
74316.30493343383
22667.581274510023
43140.040671005925
49655.92174536709
54056.892007622846
119481.99905582138
19294.41167009733
73073.26316988321
28117.548775550604
20764.196185133165
19858.205958121274
26053.073825557065
134121.03663085663
31247.970980692593
32149.037386281125
135052.50745487984
26579.085101053228
90485.99065814525
77833.50721937288
33780.133012249134
64745.72726944409
28544.73146217002
20487.91357583249
39812.57049398758
45208.69803163033
39678.66279545576
18268.35149174035
76809.24551697445
21977.771740084536
31180.509576712026
13128.146159327789
56361.72350339983
20553.04224863941
49012.66914137107
40259.97537904161
38207.08212438859
111146.01896330829
6035.841567631725
17371.033280559648
19228.892168110797
24499.122705583486
27611.190443302763
57753.60050682363
71531.61899934172
20954.615539514176
30389.88121220969
323494.3854440322
36933.40519007367
10787.043341490726
58304.53190778405
50637.96919476972
36028.70494570964
29089.42140472278
35980.693319242164
42221.118891612576
35325.1590601599
50748.40160653614
48193.44646722754
25535.653392872347
64647.44210941199
21944.716395014664
33247.222714297306
30864.32075606299
37799.479663214064
35519.82897520862
51941.070427022365
31040.82333133969
44385.14836696863
155958.67430448617
79826.36613634409
30314.47006133127
41350.967861530415
76948.93035544526
40557.5999274363
45159.977292052834
55380.81236829835
23950.66105889702
35796.373826958195
22986.475716559544
77358.09817646228
42632.468870964025
63303.859010534885
66691.52919365985
41412.26672048504
53370.880614733964
25571.719240075217
19195.064303847837
42802.028624717066
21204.923195864147
36003.96973194846
58712.859945034776
37543.910534135066
53083.57747498262
104908.48407125627
63704.80172712082
50917.04251490973
20061.959580311068
33478.60890424298
13562.139590182727
11135.649276718548
51196.422116210895
28532.56457233199
54746.708671418506
61825.431368736165
33734.00236264463
33933.252781353425
12292.472870821974
84553.04155199962
23189.400346710838
68721.68199093315
257448.76117785875
53308.98890906701
207972.0388372914
80202.80668156256
68961.70542013428
65820.1012851052
106180.48090790129
31551.57777802225
22551.906543833375
21074.438503884114
36159.98216445345
61394.12740902685
52057.00367466779
127033.00312979602
44026.643704149894
31691.799622560426
23252.873166608406
141308.4068999986
302750.2478784583
17819.88657002716
94793.45408413182
50851.62097304648
39271.555719900374
89230.78204101925
71024.75859638255
103237.1745985952
59256.88962981936
25122.630777800176
59644.822767329344
57583.09925701204
36703.95525065158
37051.57360549666
9971.068549610294
93396.89903651265
27866.952649213355
59462.52729045987
65439.34665491538
28454.827512058808
36658.72035632823
41505.72909980728
23772.81308313395
18630.99710397716
65394.70646478536
47737.68432338415
32607.027893045382
32909.52633523617
67705.43278189168
24185.953400546794
47143.249742451466
28633.262470998776
36324.303400147284
35538.03402268499
33338.636818329665
53449.436434019466
22812.543617442912
59944.4120880674
67196.21874636487
45658.915939970255
10085.212482075629
141625.49946462427
27723.19521571924
52665.437797702325
93041.03114468475
49810.39229415397
19105.757563731153
31663.700096054778
13578.589493118436
8688.807379070771
56745.2828467214
62579.280083782774
97948.71422877138
85216.55544997509
74644.54887645201
45297.236871901914
36934.92050323929
150316.9625708521
31931.86271685157
38368.22250357932
23171.192085896997
15769.147005179953
39163.978881207055
36475.29114845531
92338.19130424073
54539.611665079174
33211.207667240735
29109.007226128542
53584.110105208754
30486.256482338988
210652.45319700366
94823.78818786556
27550.95940819891
26514.62012463701
29517.35039515168
23133.148180424818
74073.409944132
8603.68757999663
46966.65980985457
36802.44480473538
32807.60689479156
51963.47051257704
19360.870095802828
15699.268276970126
115181.91693980072
22545.823928676084
31355.871208950557
30435.668952615757
64400.633424994085
52340.827582503865
41915.89753509561
32604.688914435803
87274.54732977157
48004.20023530469
22154.45790071517
39564.179474037206
78615.55721794172
58863.97326685847
24155.165172204157
27067.223024437044
41461.61510554039
36210.94873760612
111303.87638190332
53714.33991657799
40824.13494640855
40091.5707979797
56786.194408211275
27821.77110108461
56681.57973443166
15276.015960675966
13118.610069583852
24836.765972924084
23338.176592867647
53533.67624062575
62956.12598978658
25224.287703755057
59760.72894979855
52170.89620128956
39465.03491992355
42248.27060129366
32224.114317818327
20960.738850183534
42532.37877631437
39587.16882813751
29617.704851453316
23967.645588107083
93311.60843881423
16961.04276865327
26346.29952722146
85175.79707230385
52551.78827121887
37487.49010623806
50285.77532942363
39819.413147307576
62169.98471690657
13178.063404947688
27053.057355735236
25078.04517592384
88977.11175497339
38193.023336484686
61949.196726783026
16229.903155641428
35951.308122255876
48455.06081600369
7805.288214087031
27203.474901161477
29447.47353249708
40686.42757380969
47999.08836489967
58516.676082087455
39275.38419296758
57075.09272111971
60319.67214477828
57235.57058376195
47153.45962651509
19501.401622598183
34448.964398103024
76942.91094283153
31184.440517972387
82849.62121147575
42973.652416526165
16118.007795342248
31638.321361383358
20612.19745071392
98040.44580162941
31744.435439778455
60302.72124935031
31400.33480896221
19774.037965905554
167473.0068326523
64951.881299132896
27033.561671633193
97192.3769033607
11372.02642074829
73106.6096522284
33814.97206957095
140926.51279194446
38599.75681780834
35578.23972737419
18352.75080944549
71071.27262884814
65769.69009208004
46002.6696066417
50197.949615338315
31154.284402060483
85985.94346890727
29291.33494764764
55401.13909946781
21483.190202413665
19940.335219638677
46125.21962442847
13978.271620885685
26753.034011410284
18334.661576854145
61712.12430027051
22106.844905568283
30352.798467091692
47268.664102946335
9975.454676973246
39925.769580871696
85640.27861007827
43904.136155683
25339.138873107135
60011.74187088007
30459.697398422533
19079.49991079711
97415.19088692291
83205.67343714785
24107.145990676807
43021.69025424258
22060.686188137704
46312.1200722052
19588.46179069293
20861.990323937494
28268.779291773568
39261.77209767254
20041.10621035295
38387.97156235
58549.75457757149
48472.215939098656
155885.2950386378
18067.51822207659
23911.46100909719
24733.366187179876
71785.42091473808
42002.74992896014
34250.376571872286
96211.088988558
24927.653881129936
67555.06555001704
83421.46223891717
64089.60215989706
40914.313358828644
25313.384856620523
9190.173484266556
31649.878583741436
27082.56159170341
25532.395765461322
45046.124076657194
12511.264437521106
24157.469817187877
18864.688299881833
57247.766259822056
22046.905781770714
50438.148859687884
34678.271474628076
30786.73600380152
8113.499420605369
7419.171204344045
85802.44498938855
88040.85163732301
64002.553327440495
56634.17039676803
16383.795641162635
22051.856177656464
33427.21613841121
24405.370830323533
48959.66926274239
41919.87508447301
26040.310369060495
106282.55623288662
47478.40316695112
105494.65892282753
15206.056886964965
121635.41591265345
103281.6055637036
14782.316644811202
47808.82875923852
48460.01463019448
37551.19626469563
10957.314812291119
50508.256561961876
61469.138438793285
63926.007199986154
55902.85471677017
36012.332330290046
47141.37557732062
23160.102020545
40888.84609676302
8860.776470494604
51966.44044495849
128871.31208113262
35243.414182480454
15741.238686547982
10061.674517240288
25246.66584373156
32269.344112516046
26765.04896728031
16122.978123752457
64572.2132138401
58855.78904103828
41131.988489739655
67315.53254338795
43772.78889079385
81174.03044568225
22738.930980502562
76362.8701435725
34713.5758576103
22957.774243701173
35687.02219349613
28834.70439122951
63915.807664042695
20497.607498619145
22986.097867007014
49423.561192237736
22505.11991926595
69369.89250273154
269634.8796686028
22269.393725285983
13334.691125474621
40702.480309820814
10672.913036752572
30207.818501861548
83828.40120962364
23731.160800706355
52404.841317543796
29355.275166678308
64445.768177412814
59234.57923243011
75805.0721419143
25147.90801917677
32613.701936699912
56315.536999258715
33252.15193839666
31844.422289934173
60963.56444999284
109549.5554895659
45749.977016225814
67395.07764346775
43539.04378307663
14200.521916062851
29405.921636331066
23356.10904193669
62411.74938349823
28310.514478196324
21355.52938228806
79140.26843555068
17246.574420074627
158679.88244068404
29521.07741548859
66590.52816549453
66642.94362146857
23058.579357675862
69912.04786151188
96522.7953976918
48774.11283162617
24333.373129908927
35003.67661131198
159636.24206514648
29210.281119011568
109370.73413579367
79032.24036706728
54547.07304049827
39278.62496057821
36457.5112622674
28073.254294101254
45841.36063412517
47750.39328295833
9541.962620671236
81509.18778092306
21200.66814576483
25496.333893385534
32153.580043976428
78509.72675503443
15750.818391959472
138422.7274363701
49327.9067469621
62679.90991968439
51631.707199249984
117303.25468672784
92099.96808300717
34229.7829242812
30560.127071181043
25413.97980674832
63284.83540841176
38599.3704544597
66494.6254564401
53243.06053861683
80902.05383027815
22163.40958739689
14500.217243821073
125294.3029015744
73915.15633644036
31486.10096940637
31251.821291607663
26283.424761391285
19838.44788991339
58446.24730878941
81739.24543688385
105565.26089217373
65027.150042388676
14968.773066061258
28133.105979550826
31457.612456410654
41394.247759826925
97216.21721406085
39173.66887275617
81505.01130562284
20855.02089894115
144712.7299259425
40375.52325512943
12547.551586419857
26387.19695081956
43574.9688837309
44051.44067070196
49983.605441771746
81754.91060543386
24240.67779296145
23710.45706892527
47697.584887765865
82066.77970425824
111927.13209639436
56473.22760122009
6290.83523894284
14558.794742824348
17374.356953808136
57821.47747239736
49569.419544556484
41762.52810378745
36677.39499333494
24762.919906178508
86481.4058770163
64014.81740070095
33222.78640023174
111327.78638916285
15687.914935548242
14780.240193711768
14735.967643497272
57837.335061235965
45471.3380563804
97654.85973725827
44537.504726175444
51066.58083956001
118265.25955134048
56842.848843735665
41937.283508052715
31571.069541992343
13337.69833497518
69184.89141111256
31971.08704334965
69435.40836424101
57945.24950659348
33852.221233793825
32590.758122353007
30007.608781018364
45261.22357155675
87256.63222294876
22429.73335644485
27752.142765118613
59558.97461152746
69980.93457423103
39194.784285785616
16412.936957899758
49225.787370950515
29956.824375405016
68491.98836320717
57396.43967991039
59998.80290110875
59639.99518675549
39927.55181870997
39309.62820648991
95713.43293593977
16643.278347367697
15849.945878318304
13268.089011524307
143841.77365373654
41680.79786397371
74007.12914398071
25202.96373890136
37495.91721679037
27751.935970055998
34294.23080613173
65927.64567891821
95567.44387278371
20625.702149165565
46955.89663202046
35790.47450093418
40243.98192700493
36307.47195583456
20194.593758901876
54341.142598022554
41628.43358669356
112442.30362284587
32737.220113796262
18642.346508113875
48031.518954551175
19593.7540448755
50139.455557881774
78843.93409767858
59778.78896631775
69338.79501822761
37056.754102442814
79056.26936350288
96948.1938752981
40937.007310736844
38973.01117581318
57709.00374740537
71384.43004243218
108437.51398798428
109543.51001969521
15316.690069728775
142345.95074964242
24646.76094200942
14102.845255136346
56569.82739109813
24678.624972838363
39232.02930330211
42024.095642450055
27371.825720788846
18464.77110209053
11020.947199056869
238468.6626879354
41046.042994258096
54423.908312501655
47020.60842295524
39230.9377129198
28995.275081395914
38105.94849355723
11602.505033780808
105673.06331386037
33495.75506968889
67740.65611320641
131995.3439158441
48753.545407240126
128024.81677521042
71035.49739422605
31115.88561879995
75410.0637186696
40205.94484834274
42750.28526578233
60268.97778836495
23250.55060470677
14405.10592208122
28355.864254040847
106013.52773576
14523.715408483735
25492.536780077215
91552.48063792105
39020.08206246995
22301.600062931964
30676.00497547479
57754.23490865163
30651.611599175056
10109.846228630271
148596.60402559827
17747.10165174802
39716.650576820124
24593.345964106935
11802.285355381795
30560.230550673114
26861.78985061221
58322.671433377116
56630.90495070934
30012.79191885904
50989.87609955469
15226.54505058417
40149.54519375884
35898.24916678692
23801.718191674325
95126.90295891612
15624.172727563657
17716.851456182074
73048.79535144719
67356.7485509018
46782.7130762715
20835.09524844234
25688.13955692212
21041.29708837732
29019.04178459501
70936.52360416434
19558.8879399313
27258.242382075805
16818.736322029137
60126.118163027124
25245.682697544715
52733.455489223095
84032.3688510516
13799.941395374146
42226.15427117173
27385.306597744984
45065.38206022521
68456.54801296983
42601.73104949135
20958.86521930291
55399.892620334496
24958.430655482534
64239.04151849098
41655.072871804776
33793.42765802245
26216.535591248714
46354.07954792895
41846.61056913745
12062.869661755063
47604.264098591804
29940.22584641503
21271.02655639218
91702.42774832204
53787.52539796221
20744.580421888655
26262.59391118016
82226.59898969445
57931.75333950044
80800.3579381058
24209.380118138863
80997.15351205184
24448.104338632093
41954.896568410535
64501.971662495904
73615.71954331551
28934.085305924335
13999.575157064988
18966.916274707895
141512.2392582846
60070.73643154085
59461.98333176553
26230.729721823744
46355.0561049617
84851.73276154039
44888.41200987067
32671.709355320967
47324.25535004523
30311.384115484056
51154.55359599459
37022.060404201846
133857.70692098886
90314.31708626272
39415.87125750402
62907.518746100955
17804.47814777154
43821.97029522932
53913.766198020596
46815.71286012856
40352.89728303961
34653.87872788399
46425.561409663176
27351.139888183392
32086.186751613015
32469.607492401432
115014.31022801886
52598.32219135635
39534.14084674697
65972.46012279553
38700.80292158494
49338.801270463984
46721.41240851923
49236.67003930765
44579.524836675955
38233.40712887076
21916.630198573985
33579.24950858942
35042.34141740691
25719.590477495105
22331.949414792856
24370.23070981114
29315.198245578405
13292.383412943958
76642.30556793381
226798.0550220969
16331.666572309941
20686.686974030512
29654.39171931251
90516.5891052863
32621.82428097181
88427.56809420184
64122.27617599113
120985.47728907685
34981.3825063965
66902.3228268935
28912.9251610445
6816.741167650914
20646.32137914171
38911.60569799004
54623.47551643032
64322.137098901454
46467.44061659119
43212.63941666798
28965.143474032833
16713.733026996877
56888.408392875404
18405.05752955928
57749.916512157215
18473.17627006722
29748.47859132446
24916.722019376084
29526.634306345004
14737.307012218607
35090.103611700324
92059.9580134599
52557.53238586468
13382.650063051933
75691.76381062676
23770.34524971501
122279.46581646508
36983.16675173497
54364.382449034645
67708.01325880202
27429.33028306831
44876.7884882171
50708.715998619526
21913.823552760598
53564.072990678476
47031.74285736345
63777.687576788914
71390.86319910707
70347.14474571664
40167.07126750258
35940.97668828224
41709.75797736694
51512.55083519074
51484.27826675707
12994.678091168324
38148.74122455541
18185.185915200458
11086.134444254472
21539.07187391589
73258.00225837939
59870.221170118886
92773.59049715422
37196.65134659826
46663.23802130924
63443.02789670914
22222.537780616763
69952.93111918076
34706.77614230107
16472.541166784642
31345.236622379263
45405.065341832815
20947.740918673022
37517.96226250699
42564.79454437452
36289.496762842915
62619.36078035631
50694.83779542599
27924.650244272063
37203.07253141716
21164.74893445487
60407.60399614455
22629.570309436487
23063.968467600873
123971.95909811897
54705.68712453953
31577.164887771865
73365.58403162698
54122.92339521634
67222.22149596126
72241.3354578127
57349.172866949346
45616.31429201735
40841.17477710284
39959.05032350799
22950.515655475458
27218.299083102607
21647.119673073194
34300.469650152416
63747.49616957575
28304.74058423058
40931.208305885026
47391.495965795584
44263.32052880588
26463.1142592016
14295.099524765865
63399.59253323905
20262.368496494077
33729.41367987614
31391.822287934607
11992.994288868616
57944.34678775737
26282.466460695632
26419.26787200088
25880.40851980146
46963.596537482976
23848.56141670359
78474.94252391426
13636.8930556164
53574.10034122679
77172.30037599907
10737.869219449072
29520.485149671546
16643.886650893386
31406.337599214454
16230.022590512272
81067.510608165
60952.89822979693
61805.19994253081
40442.03357194939
56119.1008520884
31796.94118370656
36909.472580601134
39423.655313405616
45505.766411784156
148645.63870700795
28372.184313130747
19371.285738076243
76752.83481662317
19008.82352713336
27355.267443460038
34501.290089864466
37829.67762834875
30734.21858451033
13831.816087513213
56045.95170057696
35873.473779373955
18151.39260346706
10558.450823200372
21598.467709623666
78792.78454791188
58963.605680825065
35175.39085865455
30125.30754423404
11665.65771380738
73514.30466487589
50825.93925413277
30586.70380580248
50025.019538525245
24773.109715185037
35540.55865998822
80119.87427813535
36682.697233808554
24402.041340581174
97954.04894243587
78803.27155985124
26829.94948691999
93177.60867694778
18029.84746026112
15173.475159066102
45659.806253767645
99862.59817706421
34691.30918268793
66494.65134922253
35986.73303743995
45471.473050480825
54299.430873389334
25704.34408115235
114360.49225687496
42928.99467120026
45169.9596037439
33024.83692509649
16056.260206529058
13169.355079548344
41635.13610011846
48928.98938921505
31332.18738305952
109386.59684868054
33313.067782316146
33207.13801984009
14986.59281228719
45510.70812787253
30862.659879042978
26489.430394621162
38046.17341433019
14958.677899652093
27054.716507980633
31849.6829233417
66418.35082187956
42338.67280823074
19332.024863414343
44669.56689803442
31019.912868815896
225792.25839122382
7807.227604274975
29256.640782383278
29924.234203494478
23375.99423113566
55939.6823415108
38716.925538143776
178804.99014104094
87525.46965499593
26878.41253250954
124903.32821512713
20109.12353978516
45211.429628708065
45528.47376897484
59575.34703880376
52755.25304713252
39570.712026137924
32523.328926431932
9227.64944432814
41773.89749579011
72629.24847071011
41309.15182075287
67900.9025680056
34215.6566291617
78085.99171073735
29809.983592514476
35023.87726414068
30728.32292171323
61623.86103700411
22275.00452056687
56608.68542502994
27072.369000837
112132.95079755703
47371.73084455811
51212.655846331465
25659.10604910521
77212.35198224086
30362.964720796073
66272.72552918241
25740.136078540687
32245.390658057102
88925.56410294812
92991.43750657329
23029.875352775114
32245.06843457435
41143.70652369041
50797.44539945819
63394.02981086717
29320.8029347842
30814.61658653719
37624.16971283651
50029.893592237575
46618.19486038646
17625.223967282545
34324.39732930882
137037.2889915858
56573.53295786586
161278.47065567138
60599.22483877372
22975.733865179518
180175.30693350395
18013.919615997256
66594.984373683
32851.78689146084
34114.79174193188
33769.211779008954
31934.56337185524
32398.9053683386
25965.924624796942
16687.821534900933
40050.61199555249
27619.43476835215
48145.784138675
53564.55168011151
30764.105342629224
44557.29880138517
65615.71323587021
26612.846621740937
82974.81942597407
37764.26120407058
36820.53334137394
84289.82238216525
29294.813745425185
43981.373221496295
94656.48056367922
52595.84781491706
23590.76690820525
42246.46317283778
22657.73616214418
39720.77679427536
18882.15057178575
51395.38156074014
19074.419198149833
34283.56547515334
37173.451670052804
180514.8990176562
55116.97145382942
29626.621399205203
34101.553124656944
23139.044749936445
