Date,0
1999-01-04,
1999-01-05,0.014064749157955666
1999-01-06,0.01309815301693537
1999-01-07,-0.007474773345868371
1999-01-08,0.001959563838569895
1999-01-11,-0.00021239681809632525
1999-01-12,-0.012106083285053651
1999-01-13,-0.015245954391939542
1999-01-14,-0.009752574940999587
1999-01-15,0.022546958609384295
1999-01-19,-0.0013111210816947093
1999-01-20,-0.010202409825095233
1999-01-21,-0.015138999473259234
1999-01-22,-0.007440736533429751
1999-01-25,0.0032456215944534016
1999-01-26,0.01632464514983778
1999-01-27,-0.004239820452677731
1999-01-28,0.017340417670612406
1999-01-29,0.008842702794634885
1999-02-01,-0.004997332601335058
1999-02-02,-0.004760344786221799
1999-02-03,0.015011014124117136
1999-02-04,-0.007307508790202091
1999-02-05,0.005995941490015302
1999-02-08,1.3255350370462204e-05
1999-02-09,-0.015565795415117331
1999-02-10,-0.0031069422024463506
1999-02-11,0.013456015836141323
1999-02-12,-0.008013940970364236
1999-02-16,0.0066058034579406484
1999-02-17,-0.012583750868217392
1999-02-18,0.00425868360451173
1999-02-19,0.0017669027187685066
1999-02-22,0.028022448053084854
1999-02-23,0.001761831688974439
1999-02-24,-0.01250915209622833
1999-02-25,-0.0050580388262632696
1999-02-26,0.0027536105610335322
1999-03-01,0.00033921427333089883
1999-03-02,0.004876317421539828
1999-03-03,-1.3964893761498373e-05
1999-03-04,0.015146472547401693
1999-03-05,0.024808932139496736
1999-03-08,0.0009286492907532029
1999-03-09,-0.007002414657626474
1999-03-10,-0.0009569402629432867
1999-03-11,0.00899286189073365
1999-03-12,-0.00027330687196194364
1999-03-15,0.014071439698718052
1999-03-16,-0.0024044946128474656
1999-03-17,-0.006772407006173939
1999-03-18,0.005730162548820317
1999-03-19,-0.010239158459999441
1999-03-22,0.0040202387552883525
1999-03-23,-0.025400492453335265
1999-03-24,0.012686740750243756
1999-03-25,0.019724968099616255
1999-03-26,0.005963541376365368
1999-03-29,0.017967815633782445
1999-03-30,-0.008974621260681164
1999-03-31,0.0009129408619117257
1999-04-01,0.001987329252823896
1999-04-05,0.016544398242244674
1999-04-06,-0.004632789834790295
1999-04-07,0.005630801070071359
1999-04-08,0.008007690357065991
1999-04-09,0.004937926360739396
1999-04-12,0.012707625654947341
1999-04-13,-0.006515965203402907
1999-04-14,0.004601402692039984
1999-04-15,0.00789164311056898
1999-04-16,0.0015429186034995675
1999-04-19,-0.00607804323561868
1999-04-20,0.006759370733823576
1999-04-21,0.03457972206212519
1999-04-22,-0.0016837059339309972
1999-04-23,0.0006253271280258474
1999-04-26,0.00557426543338285
1999-04-27,-0.0018954199483026972
1999-04-28,0.0062555919315932075
1999-04-29,-0.0008438485909360846
1999-04-30,-0.005133695562446688
1999-05-03,0.020578189437294357
1999-05-04,-0.01382810712125691
1999-05-05,0.006742988864232588
1999-05-06,-0.0003913482370625557
1999-05-07,0.003211401301076193
1999-05-10,0.0019281529052579756
1999-05-11,0.00702742456922078
1999-05-12,0.006637895237417027
1999-05-13,-0.0039227583921102975
1999-05-14,-0.019812036630023393
1999-05-17,-0.004563866607057566
1999-05-18,-0.010210909511035017
1999-05-19,0.011449442043319196
1999-05-20,0.011372044673473998
1999-05-21,-0.003611033638755058
1999-05-24,-0.015211660071719637
1999-05-25,-0.006568962040281772
1999-05-26,0.011393531726030817
1999-05-27,-0.01116855247934455
1999-05-28,0.013364620442407183
1999-06-01,-0.00012052529348030729
1999-06-02,0.010394418469753424
1999-06-03,-0.0013264085850477044
1999-06-04,0.01641573136028092
1999-06-07,0.010154299969084393
1999-06-08,-0.015466082223951738
1999-06-09,-0.002687536850683809
1999-06-10,-0.00763844495644016
1999-06-11,-0.007115513610079543
1999-06-14,-0.01162172174659997
1999-06-15,0.01004139352014678
1999-06-16,0.01397954821551175
1999-06-17,0.007564644203855305
1999-06-18,0.009350173092905785
1999-06-21,-0.0026964388862527407
1999-06-22,-0.0068862417148637155
1999-06-23,0.0005853963197743193
1999-06-24,-0.012165136678405698
1999-06-25,-0.004489088808739076
1999-06-28,0.0074525398319646935
1999-06-29,0.018632684295878176
1999-06-30,0.0008852009070204483
1999-07-01,0.0035007510968387834
1999-07-02,-0.0017269504985251325
1999-07-06,-0.0029860483937704445
1999-07-07,0.00017784912353665353
1999-07-08,-0.009888024424379697
1999-07-09,0.00113191703943142
1999-07-12,0.002867741265300515
1999-07-13,-0.001813155021561132
1999-07-14,0.003097554765366451
1999-07-15,0.009794879756447777
1999-07-16,0.004995479952937856
1999-07-19,-0.0031830059630025657
1999-07-20,-0.005305713864812863
1999-07-21,0.004664660390248184
1999-07-22,-0.006064943957102699
1999-07-23,-0.005348328207640254
1999-07-26,0.0012898318912834405
1999-07-27,0.009019905931836717
1999-07-28,-0.008525562609569737
1999-07-29,-0.014521628463129321
1999-07-30,-0.005621782427604933
1999-08-02,-0.0011371367975940557
1999-08-03,-0.010080853471810114
1999-08-04,-0.0069196886306651315
1999-08-05,0.012897005442115817
1999-08-06,-0.007288223149606415
1999-08-09,-0.004272756900744117
1999-08-10,-0.01047655854112683
1999-08-11,0.0073918118265982515
1999-08-12,0.0002194468825460249
1999-08-13,0.01413800977189877
1999-08-16,0.004477188877678457
1999-08-17,0.00863094256099133
1999-08-18,-0.002981938587861011
1999-08-19,-0.0011916735847960287
1999-08-20,0.014912821174283853
1999-08-23,0.013882680838336506
1999-08-24,4.3881718426654425e-05
1999-08-25,0.013496642173642284
1999-08-26,-0.00740609182824478
1999-08-27,-0.014680697786283914
1999-08-30,-0.009818244678208488
1999-08-31,0.004476441786209113
